Age,Income,Employment_Length,Home_Ownership,Debt_to_Income,Credit_Score,Delinquencies_2yrs,Public_Records,Loan_Status,Loan_ID,Loan_Amount,Loan_Term,Loan_Purpose,Revolving_Utilization,Denial_Reason
23,48460.0,26.0,OWN,21.751434550404742,805,0,0,1,LP0719,9672,60,medical,14.688797608379991,
39,40821.0,12.0,MORTGAGE,23.515653530348704,677,0,0,1,LP0720,16101,24,home_improvement,8.57857090785275,
37,,2.0,OTHER,49.128402432418305,647,2,0,0,LP0721,6303,12,medical,78.89443133517794,High DTI
39,125065.0,6.0,MORTGAGE,16.53101674929603,694,0,0,1,LP0722,24715,12,car,18.70273767911841,
49,58880.0,6.0,MORTGAGE,20.99615973556483,775,2,0,1,LP0723,13933,12,car,8.703143625170185,
34,58704.0,24.0,MORTGAGE,24.823994048711672,733,1,0,1,LP0724,6420,24,home_improvement,12.978883548124069,
44,58118.0,13.0,MORTGAGE,7.969348984488027,812,0,0,1,LP0725,16921,48,car,9.74948215266666,
25,49629.0,20.0,MORTGAGE,16.163855048347525,756,0,0,1,LP0726,25860,60,home_improvement,12.71140525980591,
49,72382.0,24.0,MORTGAGE,9.476514932518644,745,0,0,1,LP0727,27540,36,car,14.223653479481202,
41,47555.0,24.0,OWN,13.382373041156349,670,1,0,1,LP0728,24683,36,debt_consolidation,12.96883120816762,
46,49453.0,9.0,MORTGAGE,21.56530590463302,737,0,0,1,LP0729,19199,60,home_improvement,7.858177863749636,
24,55397.0,6.0,MORTGAGE,17.788993028439783,697,0,0,1,LP0730,22311,24,medical,14.07234748826768,
34,56946.0,3.0,MORTGAGE,11.865622327431053,676,0,0,1,LP0731,28325,36,debt_consolidation,10.205519192760516,
32,42791.0,27.0,MORTGAGE,15.097915763909851,711,0,0,1,LP0732,14451,12,medical,11.817213951369494,
45,20000.0,0.0,RENT,36.20984857733474,579,0,1,0,LP0733,5625,36,car,78.3005659821205,Low Credit Score
36,20000.0,0.0,RENT,36.740636290743694,378,5,1,0,LP0734,8065,60,debt_consolidation,56.125845823031675,Low Credit Score
47,30163.0,0.0,RENT,25.0,643,2,0,0,LP0735,13434,12,car,84.6944538133198,Delinquencies
31,31882.0,0.0,RENT,37.226865331562905,626,3,0,0,LP0736,8034,36,home_improvement,57.654661816519685,Delinquencies
36,20000.0,1.0,RENT,49.097021304632726,650,1,0,0,LP0737,4556,60,medical,52.21701986151332,High DTI
33,72128.0,22.0,OWN,21.287622067425552,673,0,0,1,LP0738,22639,24,car,11.994949396840541,
38,69730.0,18.0,OWN,21.182047732103573,788,0,0,1,LP0739,26717,60,medical,10.541726063296096,
38,69439.0,7.0,OWN,25.97367003658458,814,0,0,1,LP0740,26373,24,medical,15.279560374932682,
47,31242.0,3.0,RENT,33.85706731726416,520,2,1,0,LP0741,4923,12,car,60.31827484399157,Low Credit Score
39,44560.0,,RENT,25.0,593,2,1,0,LP0742,21886,60,home_improvement,75.24639824830716,Low Credit Score
38,,,RENT,40.32827658711888,578,0,0,0,LP0743,4717,48,medical,73.82074815289481,Low Credit Score
42,20000.0,0.0,RENT,50.0,569,2,0,0,LP0744,5469,48,car,62.7648894098431,Low Credit Score
38,109432.0,27.0,MORTGAGE,18.72046523803739,717,2,0,1,LP0745,22951,48,home_improvement,17.84669586462649,
51,126487.0,27.0,OWN,18.007309170957416,800,0,0,1,LP0746,72076,48,car,15.263361049076092,
35,20000.0,1.0,OTHER,37.444785017382756,547,2,0,0,LP0747,6484,48,home_improvement,63.964836449371354,Low Credit Score
46,28758.0,0.0,OTHER,27.745538191785126,650,1,0,0,LP0748,6180,24,medical,52.22582051867615,Other
47,,3.0,RENT,28.72099002913899,604,1,0,0,LP0749,10306,60,debt_consolidation,64.19459675375029,Low Credit Score
48,,2.0,RENT,48.271522427452524,589,2,1,0,LP0750,22951,12,car,67.974006913911,Low Credit Score
50,86157.0,13.0,MORTGAGE,19.072837016867574,754,0,0,1,LP0751,24229,48,medical,23.790346803644123,
26,51338.0,2.0,RENT,34.13049826730678,589,2,0,0,LP0752,19716,48,car,60.01308575190305,Low Credit Score
34,42346.0,,RENT,25.090830983087393,503,3,1,0,LP0753,9209,12,car,68.27010729975613,Low Credit Score
40,41451.0,27.0,MORTGAGE,11.06921027947381,737,0,0,1,LP0754,10392,12,home_improvement,9.631617522163747,
51,21200.0,3.0,RENT,40.30050039903936,417,2,1,0,LP0755,2120,48,car,57.658408276290544,Low Credit Score
31,54314.0,18.0,MORTGAGE,14.552610876082143,713,0,0,1,LP0756,9103,24,home_improvement,9.089253755991013,
26,63321.0,23.0,MORTGAGE,16.663719427884864,741,0,0,1,LP0757,30442,12,medical,23.838786789801052,
43,23707.0,4.0,OTHER,50.0,526,0,0,0,LP0758,11003,60,car,54.12077621406344,Low Credit Score
37,59209.0,24.0,MORTGAGE,21.622052357167647,687,1,0,1,LP0759,18152,60,medical,11.017596907508189,
29,43093.0,12.0,OWN,9.69758666153088,718,0,0,1,LP0760,20093,24,debt_consolidation,7.634621784676931,
38,129059.0,6.0,MORTGAGE,13.776417691219523,719,0,0,1,LP0761,36651,36,medical,15.429081597781973,
46,27100.0,,RENT,28.15834894151128,650,0,0,0,LP0762,7470,24,car,62.7611274464379,Other
38,51697.0,6.0,MORTGAGE,20.102725546140597,774,0,0,1,LP0763,15801,48,debt_consolidation,22.566205405883565,
44,,4.0,OTHER,41.36149489313216,611,1,1,0,LP0764,5750,36,home_improvement,75.10441882826537,Low Credit Score
28,67894.0,15.0,MORTGAGE,14.25726932689631,733,1,0,1,LP0765,18907,48,debt_consolidation,11.04616643372475,
54,48943.0,4.0,OTHER,33.512916511416826,641,3,0,0,LP0766,20279,60,car,65.49849251842906,Delinquencies
45,113855.0,15.0,MORTGAGE,18.426406589828694,730,0,0,1,LP0767,35865,12,car,8.782421638379539,
27,25184.0,2.0,OTHER,33.85876641528637,650,1,1,0,LP0768,9349,48,medical,65.35272192645304,Other
39,26882.0,0.0,RENT,32.201186049774975,529,0,2,0,LP0769,10837,60,home_improvement,57.72802551406925,Low Credit Score
32,81899.0,6.0,MORTGAGE,16.485222310078413,805,1,0,1,LP0770,27748,24,car,9.340568107337008,
70,20000.0,4.0,RENT,25.0,619,4,1,0,LP0771,4059,48,car,60.10463328009435,Low Credit Score
48,20316.0,3.0,OTHER,31.87490775398918,646,1,1,0,LP0772,3346,60,home_improvement,63.9915518162154,Other
35,102773.0,13.0,OWN,16.385877681266958,716,0,0,1,LP0773,32360,12,home_improvement,13.527389545936815,
36,64875.0,3.0,MORTGAGE,21.441333670254235,789,0,0,1,LP0774,18351,48,medical,11.741565406543986,
43,75471.0,21.0,OWN,14.61847897641687,783,0,0,1,LP0775,23300,60,debt_consolidation,14.352051946629771,
39,,4.0,RENT,26.797328875740376,579,5,0,0,LP0776,5967,48,home_improvement,61.20284179785312,Low Credit Score
42,20000.0,0.0,RENT,44.53390268657142,553,0,1,0,LP0777,11167,12,car,56.88120331133269,Low Credit Score
40,82032.0,9.0,MORTGAGE,19.914311458107242,761,0,0,1,LP0778,13697,48,home_improvement,8.38797759648587,
41,72667.0,24.0,OWN,18.823718937321924,736,1,0,1,LP0779,7339,48,car,16.592531993006872,
43,20000.0,2.0,OTHER,25.0,476,2,1,0,LP0780,6664,60,medical,61.332639214829776,Low Credit Score
36,67372.0,2.0,MORTGAGE,23.204546751530565,670,0,0,1,LP0781,17675,36,debt_consolidation,4.989287233797244,
36,74045.0,26.0,MORTGAGE,16.100765355440455,718,0,0,1,LP0782,24553,48,medical,9.156762850298442,
50,40000.0,9.0,MORTGAGE,19.428449001335995,670,0,0,1,LP0783,14335,36,home_improvement,12.774713280563734,
44,60560.0,28.0,OWN,24.797057099806995,808,0,0,1,LP0784,25944,24,car,17.70946410237953,
31,51794.0,23.0,MORTGAGE,20.807010249238715,711,0,0,1,LP0785,7731,48,home_improvement,19.451910478825237,
34,59282.0,16.0,MORTGAGE,18.2696021265289,770,0,0,1,LP0786,14484,36,home_improvement,19.04967246250418,
35,,1.0,RENT,38.12123152010763,535,0,0,0,LP0787,6857,24,home_improvement,59.845607085640424,Low Credit Score
43,32262.0,1.0,RENT,43.70891761055482,560,1,0,0,LP0788,12164,60,home_improvement,65.26603121253564,Low Credit Score
25,72520.0,21.0,MORTGAGE,11.309204656884386,806,0,0,1,LP0789,37662,48,debt_consolidation,10.498415459409578,
26,72566.0,24.0,MORTGAGE,25.34899463138644,670,0,0,1,LP0790,28704,60,car,14.674005578250878,
34,81060.0,19.0,MORTGAGE,12.494298560112139,714,0,0,1,LP0791,23857,24,home_improvement,15.091400428794106,
27,40000.0,3.0,OWN,26.21845247626119,670,0,0,1,LP0792,8438,60,car,8.153864432647113,
44,35232.0,2.0,RENT,29.74230633431128,538,2,1,0,LP0793,8581,60,debt_consolidation,70.99211171146366,Low Credit Score
44,22084.0,,RENT,29.378738039066793,491,5,1,0,LP0794,5316,12,car,66.80262793901511,Low Credit Score
41,,1.0,RENT,30.36516933729873,539,0,0,0,LP0795,7310,24,car,61.02008225110778,Low Credit Score
39,86753.0,18.0,OWN,7.748258392187752,715,0,0,1,LP0796,28255,60,debt_consolidation,13.998833323049867,
41,,3.0,RENT,29.813597381244925,531,2,0,0,LP0797,3446,36,home_improvement,59.57490092285266,Low Credit Score
38,38149.0,3.0,RENT,26.21609146064162,598,2,1,0,LP0798,9781,24,car,51.21811648166894,Low Credit Score
35,58123.0,23.0,MORTGAGE,18.966865869127282,787,0,0,1,LP0799,22537,12,medical,4.1931945368732055,
51,41290.0,1.0,OTHER,44.919494458308726,641,1,0,0,LP0800,13839,48,car,52.106256421101506,High DTI
34,48504.0,25.0,OWN,22.900467675350523,726,0,0,1,LP0801,17309,60,home_improvement,29.58516385604328,
36,,4.0,OTHER,36.276865979206654,554,2,1,0,LP0802,9038,36,medical,64.62509228275181,Low Credit Score
44,57291.0,14.0,MORTGAGE,12.455016533945383,754,1,0,1,LP0803,26505,12,home_improvement,15.09245029473578,
51,20000.0,4.0,RENT,30.732546027060074,521,3,0,0,LP0804,6472,24,car,61.69762888975753,Low Credit Score
33,68994.0,2.0,OWN,17.597240540903883,686,0,0,1,LP0805,18034,60,debt_consolidation,16.09046403230833,
42,82454.0,9.0,MORTGAGE,18.135270203444758,695,0,0,1,LP0806,17185,12,home_improvement,18.545685727556684,
33,,1.0,RENT,33.62651938104574,650,4,0,0,LP0807,6499,12,home_improvement,53.959066888294544,Delinquencies
43,45780.0,7.0,OWN,24.066906999524967,813,0,0,1,LP0808,4578,36,debt_consolidation,16.017551802074586,
31,47753.0,6.0,OWN,19.994916643952916,716,0,0,1,LP0809,13445,48,car,17.133153450210997,
28,74154.0,14.0,MORTGAGE,20.16488341363866,673,0,1,1,LP0810,20719,48,home_improvement,19.327793828369927,
44,61797.0,25.0,MORTGAGE,17.269816971291007,786,0,0,1,LP0811,10107,48,car,12.841396589552904,
30,51267.0,2.0,MORTGAGE,17.132340854824918,694,0,0,1,LP0812,10621,24,car,12.705504561045611,
53,20000.0,1.0,RENT,35.92354108931421,592,0,0,0,LP0813,7619,12,car,80.48074398544108,Low Credit Score
40,20000.0,1.0,RENT,38.98883854789784,648,1,1,0,LP0814,6461,24,debt_consolidation,64.31977109295121,Other
32,20000.0,1.0,OTHER,30.778518444664325,504,2,1,0,LP0815,6203,12,car,68.39847388965332,Low Credit Score
46,,4.0,RENT,35.005767255487804,573,0,1,0,LP0816,7180,36,car,54.37057269816831,Low Credit Score
31,30682.0,4.0,RENT,32.16185183072989,489,2,1,0,LP0817,9488,36,medical,70.27289918837327,Low Credit Score
35,,2.0,RENT,37.328054899710516,607,0,0,0,LP0818,8485,24,medical,61.260858539447895,Low Credit Score
26,48159.0,21.0,OWN,20.00912927017001,736,0,0,1,LP0819,15042,24,medical,14.287896324562174,
35,78313.0,24.0,OWN,26.16427093636646,784,0,0,1,LP0820,12074,36,home_improvement,19.618889263219884,
31,76584.0,29.0,MORTGAGE,16.974258855010657,707,0,0,1,LP0821,35459,60,home_improvement,12.60550834095092,
27,,,RENT,25.0,544,3,0,0,LP0822,7654,48,medical,68.8023959579683,Low Credit Score
44,56636.0,7.0,MORTGAGE,12.841327101017445,734,0,0,1,LP0823,13653,48,debt_consolidation,12.052464138476928,
48,20000.0,4.0,RENT,47.787411642862715,381,1,1,0,LP0824,3493,36,debt_consolidation,48.599062442901634,Low Credit Score
53,56545.0,7.0,MORTGAGE,16.665482229193675,671,0,0,1,LP0825,19202,48,medical,21.212186432628453,
40,70473.0,26.0,MORTGAGE,10.563830661268785,790,1,0,1,LP0826,20316,60,home_improvement,13.716524859378058,
46,20000.0,0.0,OTHER,36.32391514498048,600,0,0,0,LP0827,9148,60,home_improvement,78.29072096994096,Low Credit Score
42,46643.0,24.0,MORTGAGE,16.627799864454904,709,0,0,1,LP0828,12379,12,debt_consolidation,19.720210740745422,
27,82752.0,15.0,MORTGAGE,19.54130420281246,748,1,0,1,LP0829,17896,24,car,9.116674213072566,
37,,,RENT,43.179586182847395,494,2,1,0,LP0830,16462,48,debt_consolidation,75.52450631614043,Low Credit Score
48,40000.0,21.0,OWN,7.629620201176053,822,0,0,1,LP0831,15701,60,car,16.475563835385714,
47,20053.0,3.0,RENT,29.001214316939198,612,3,1,0,LP0832,6354,24,home_improvement,59.9996132345072,Low Credit Score
48,,0.0,RENT,42.77137491852965,601,3,1,0,LP0833,7352,24,home_improvement,60.46627579370162,Low Credit Score
36,66193.0,22.0,OWN,8.174497128232055,670,0,0,1,LP0834,19608,12,medical,14.372122060349584,
36,129574.0,10.0,MORTGAGE,17.041470430514316,670,0,0,1,LP0835,41902,24,home_improvement,5.282784238445414,
44,20792.0,2.0,RENT,37.679155534018335,460,4,0,0,LP0836,8659,24,car,40.0,Low Credit Score
35,59765.0,12.0,MORTGAGE,12.93485245194925,749,0,0,1,LP0837,21666,36,debt_consolidation,10.237728791423867,
41,37772.0,,RENT,25.0,610,1,1,0,LP0838,10692,12,medical,69.33174185984804,Low Credit Score
40,70377.0,19.0,MORTGAGE,18.465399362697234,713,0,0,1,LP0839,30630,12,car,12.774072939208766,
41,65282.0,3.0,OTHER,25.0,577,1,0,0,LP0840,6528,48,debt_consolidation,57.81576760315156,Low Credit Score
42,59522.0,15.0,OWN,19.749450600573688,744,1,0,1,LP0841,30070,24,debt_consolidation,13.52498645741432,
44,20000.0,,RENT,28.25675548540552,650,0,1,0,LP0842,2588,48,debt_consolidation,77.69187258851191,Other
27,20000.0,1.0,OTHER,37.91286835394135,650,3,0,0,LP0843,4745,60,home_improvement,67.61618434546202,Delinquencies
38,49838.0,7.0,MORTGAGE,12.712644039020951,749,0,0,1,LP0844,14747,24,debt_consolidation,11.267818203863593,
49,27970.0,3.0,RENT,25.0,552,1,2,0,LP0845,7981,60,home_improvement,52.508293803531096,Low Credit Score
47,28476.0,,RENT,39.78718406096335,650,2,0,0,LP0846,11408,36,debt_consolidation,61.50369723773277,Delinquencies
36,67787.0,14.0,MORTGAGE,23.49688694091226,773,0,0,1,LP0847,13165,24,debt_consolidation,18.075594279127127,
29,59416.0,27.0,OWN,25.974276743491036,726,0,0,1,LP0848,19374,48,home_improvement,23.216356638429673,
26,49429.0,26.0,MORTGAGE,21.34324930080296,725,0,0,1,LP0849,11970,48,home_improvement,14.113217256800455,
46,41137.0,13.0,MORTGAGE,20.587718879061356,678,0,0,1,LP0850,13555,24,car,15.967326854941195,
37,51156.0,10.0,MORTGAGE,22.245427252254355,805,2,0,1,LP0851,15015,48,debt_consolidation,10.160138048122642,
30,20000.0,,RENT,31.42240485544013,414,2,1,0,LP0852,6185,24,home_improvement,65.69536323086962,Low Credit Score
53,34990.0,2.0,RENT,49.33336568418827,649,2,1,0,LP0853,8572,12,car,64.02385121101545,High DTI
40,49665.0,24.0,OWN,18.860078495079268,722,1,0,1,LP0854,12366,48,car,18.74241147191821,
30,70822.0,22.0,MORTGAGE,20.4589816579404,670,0,0,1,LP0855,23281,24,home_improvement,17.092721600469865,
41,101283.0,23.0,OWN,20.83140439858685,716,0,0,1,LP0856,39943,24,debt_consolidation,5.310127263917261,
58,24988.0,3.0,RENT,38.625308832484606,592,2,1,0,LP0857,6001,48,car,79.13774727492927,Low Credit Score
32,127781.0,12.0,OWN,17.096197551022197,739,0,0,1,LP0858,27233,12,debt_consolidation,23.694959051634264,
45,73891.0,16.0,OWN,16.983819603466134,773,0,0,1,LP0859,26700,48,debt_consolidation,17.054159815620753,
47,28409.0,3.0,RENT,38.904763051033456,529,1,0,0,LP0860,8430,24,car,52.68958017184659,Low Credit Score
55,71973.0,10.0,MORTGAGE,27.348076652522586,731,0,0,1,LP0861,27569,12,home_improvement,15.85277576973053,
40,64417.0,19.0,MORTGAGE,18.57310754599995,775,0,0,1,LP0862,13490,60,debt_consolidation,11.935052555332271,
47,52035.0,22.0,OWN,16.725790809729904,744,1,0,1,LP0863,6351,36,medical,16.662707952282215,
50,22485.0,,RENT,25.0,565,1,0,0,LP0864,5547,48,home_improvement,93.33892231937442,Low Credit Score
41,52173.0,15.0,MORTGAGE,16.566394126193796,670,0,0,1,LP0865,11653,24,car,6.97272650480461,
41,50286.0,7.0,MORTGAGE,15.437964564201515,805,1,0,1,LP0866,14689,12,medical,11.323626403112222,
30,96601.0,10.0,MORTGAGE,24.032759681183876,721,0,0,1,LP0867,22828,12,debt_consolidation,15.960821180166326,
44,58626.0,5.0,OWN,17.091123620585336,672,0,0,1,LP0868,21932,60,home_improvement,7.151634374857634,
29,50844.0,20.0,MORTGAGE,20.278093097622694,816,0,0,1,LP0869,13788,48,medical,15.6352134600745,
20,85486.0,19.0,MORTGAGE,12.63232357462347,749,1,0,1,LP0870,26932,12,home_improvement,10.027203768342643,
37,54880.0,18.0,OWN,16.41015216782569,670,0,0,1,LP0871,17329,60,debt_consolidation,10.700872646060525,
38,58551.0,14.0,MORTGAGE,20.435822201100958,697,0,0,1,LP0872,18706,24,home_improvement,21.49794238832603,
42,51382.0,3.0,RENT,26.423535505255682,535,2,1,0,LP0873,15290,60,medical,56.957309504713315,Low Credit Score
24,75182.0,4.0,MORTGAGE,11.723319421569201,726,0,0,1,LP0874,26393,48,home_improvement,10.480973107822258,
69,33588.0,4.0,RENT,45.859690925466396,611,0,2,0,LP0875,7403,60,car,69.72140402425566,Low Credit Score
44,64333.0,3.0,RENT,50.0,563,4,0,0,LP0876,28302,12,car,74.09449613189935,Low Credit Score
44,59201.0,11.0,OWN,18.53847502823391,784,0,0,1,LP0877,16359,12,medical,16.911651638999437,
39,,1.0,RENT,25.0,650,1,0,0,LP0878,3376,36,home_improvement,83.78277351744187,Other
24,48346.0,21.0,OWN,26.85547949655277,724,0,0,1,LP0879,15413,60,medical,18.308643675107984,
52,64000.0,4.0,OWN,17.455119538523252,699,1,0,1,LP0880,13752,24,home_improvement,25.788571522189837,
43,53729.0,3.0,MORTGAGE,21.841714747430732,680,1,0,1,LP0881,19693,48,debt_consolidation,5.308044693688924,
38,57238.0,7.0,OWN,16.05232504359833,670,0,0,1,LP0882,29818,36,car,15.634845400398937,
31,44053.0,17.0,MORTGAGE,8.071689218003424,674,2,0,1,LP0883,9750,60,debt_consolidation,8.2824963508774,
37,44377.0,23.0,OWN,14.244369715367771,772,0,0,1,LP0884,14788,24,home_improvement,14.133892843241174,
55,,,RENT,33.56813246886647,581,3,3,0,LP0885,3280,36,debt_consolidation,52.65116372665622,Low Credit Score
31,65235.0,21.0,MORTGAGE,17.08549171442391,670,0,0,1,LP0886,22531,12,medical,26.39922741487257,
50,,3.0,RENT,31.953495742834246,551,3,1,0,LP0887,4228,48,medical,64.09180166624614,Low Credit Score
32,48469.0,19.0,MORTGAGE,18.828294717842663,822,0,0,1,LP0888,11512,60,home_improvement,14.607848898576753,
46,23025.0,2.0,RENT,37.34361466815068,490,4,1,0,LP0889,4371,24,car,44.21030435032483,Low Credit Score
35,77902.0,13.0,MORTGAGE,12.342931943681956,721,0,0,1,LP0890,29074,12,medical,14.735891302362111,
40,54218.0,,RENT,25.0,586,2,1,0,LP0891,21726,36,car,73.92377134884907,Low Credit Score
47,,,OTHER,37.07966394914953,445,5,0,0,LP0892,6046,48,home_improvement,52.220501146788024,Low Credit Score
52,25703.0,,RENT,33.86703213591578,514,1,0,0,LP0893,5489,36,car,58.66033374369997,Low Credit Score
32,43432.0,15.0,MORTGAGE,15.207426289530565,744,1,0,1,LP0894,19933,36,home_improvement,5.662180317806218,
25,,,OTHER,30.249907548789324,536,3,0,0,LP0895,4499,24,debt_consolidation,73.48537947341988,Low Credit Score
45,53209.0,5.0,MORTGAGE,17.072852661734633,737,0,0,1,LP0896,5320,12,home_improvement,11.717705398489692,
52,39335.0,4.0,RENT,49.67361628685019,593,3,0,0,LP0897,13603,60,debt_consolidation,59.1365919869994,Low Credit Score
38,63909.0,22.0,MORTGAGE,19.683745244403944,760,0,0,1,LP0898,12112,24,home_improvement,11.736480474323264,
31,43828.0,23.0,OWN,19.78710858108809,727,0,0,1,LP0899,17481,48,medical,9.87874344686063,
45,38823.0,1.0,RENT,40.62650449166073,650,0,0,0,LP0900,10167,36,medical,57.450581338202475,High DTI
45,,3.0,RENT,36.675695757841574,598,2,0,0,LP0901,7207,48,car,70.07285507600639,Low Credit Score
42,20000.0,1.0,RENT,50.0,569,4,0,0,LP0902,8803,24,home_improvement,86.83114856432123,Low Credit Score
39,63463.0,22.0,OWN,18.19363510184806,670,0,0,1,LP0903,11367,24,home_improvement,13.785988563440247,
42,50683.0,6.0,MORTGAGE,12.703436894411288,682,0,0,1,LP0904,12336,60,home_improvement,20.288843236511187,
44,52474.0,22.0,MORTGAGE,24.551923510849853,734,0,0,1,LP0905,15345,36,car,18.15971118871092,
34,60607.0,22.0,MORTGAGE,10.181551573272873,727,0,0,1,LP0906,27500,24,medical,17.162176938280304,
43,24047.0,1.0,RENT,32.76227768543702,572,0,0,0,LP0907,5630,48,home_improvement,72.8807040160296,Low Credit Score
33,67422.0,24.0,MORTGAGE,8.81912767783751,716,1,0,1,LP0908,16218,60,car,7.069524038405443,
46,20000.0,3.0,RENT,25.0,529,2,1,0,LP0909,6956,48,home_improvement,76.59962466841411,Low Credit Score
42,65564.0,28.0,OWN,19.80339587846498,844,1,0,1,LP0910,15884,36,debt_consolidation,12.755200920299131,
47,32232.0,3.0,RENT,26.499939395917593,548,2,0,0,LP0911,10161,60,home_improvement,50.219309094074596,Low Credit Score
45,24735.0,,RENT,44.82239990281349,647,0,0,0,LP0912,3582,60,debt_consolidation,67.42943912350816,High DTI
41,131888.0,28.0,OWN,20.732613154860196,779,0,0,1,LP0913,68770,60,car,18.361964849404377,
34,87057.0,15.0,OWN,19.37610644378915,736,0,0,1,LP0914,14384,12,car,24.216580230629795,
33,81971.0,13.0,OWN,14.163564548874005,681,0,0,1,LP0915,21953,60,medical,22.311870757117145,
36,83949.0,8.0,OWN,16.31963006924982,800,0,0,1,LP0916,24912,48,home_improvement,3.3388074240183863,
65,20000.0,2.0,OTHER,36.22675814081692,515,2,0,0,LP0917,9825,48,car,69.89631264690152,Low Credit Score
40,20000.0,4.0,RENT,35.44034045824835,646,2,0,0,LP0918,3350,36,medical,74.24181591023934,Delinquencies
54,48636.0,8.0,MORTGAGE,10.843886220165627,670,0,0,1,LP0919,24238,24,home_improvement,19.692144287900923,
36,63497.0,20.0,MORTGAGE,20.733476618829375,670,0,0,1,LP0920,23856,24,car,15.019917408120419,
30,50451.0,26.0,OWN,17.09496930670193,744,0,0,1,LP0921,17239,12,debt_consolidation,18.030759357676807,
44,41496.0,26.0,MORTGAGE,28.632177944866044,676,0,0,1,LP0922,8362,60,car,13.02937764721104,
57,63025.0,0.0,OTHER,25.0,650,3,0,0,LP0923,22507,12,debt_consolidation,53.81647773999518,Delinquencies
38,80380.0,12.0,MORTGAGE,15.558100893684992,761,0,0,1,LP0924,18298,36,medical,10.658596341000198,
43,52657.0,29.0,OWN,18.19116717608119,694,0,0,1,LP0925,22466,36,medical,7.334936663711346,
33,83487.0,20.0,MORTGAGE,21.176906794111343,764,0,0,1,LP0926,16938,24,home_improvement,8.68182965249215,
39,49245.0,4.0,MORTGAGE,13.991064236454994,751,0,0,1,LP0927,14216,36,home_improvement,7.628534722457346,
45,40787.0,6.0,OWN,13.02500053394821,761,0,0,1,LP0928,9971,60,home_improvement,9.821486610934443,
33,60359.0,23.0,MORTGAGE,22.46294758557176,670,0,0,1,LP0929,12147,48,medical,9.538609179844084,
53,20000.0,2.0,RENT,40.121357088984404,637,1,0,0,LP0930,7482,36,debt_consolidation,40.37840876614953,High DTI
47,54803.0,29.0,MORTGAGE,14.652621874554283,674,0,0,1,LP0931,19375,12,home_improvement,16.77430822327499,
39,55031.0,23.0,OWN,18.462703077468113,698,1,0,1,LP0932,23162,60,home_improvement,16.965021034290928,
51,21333.0,,OTHER,35.77095392047997,650,5,1,0,LP0933,2602,36,medical,59.89142324397616,Delinquencies
37,69715.0,18.0,MORTGAGE,15.647955537342895,670,0,0,1,LP0934,28333,36,debt_consolidation,14.608310543119426,
22,50867.0,15.0,MORTGAGE,11.86758955095755,670,1,0,1,LP0935,28004,60,car,11.095927014585438,
38,92229.0,8.0,MORTGAGE,17.93141950316866,767,0,1,1,LP0936,23503,36,home_improvement,26.057017879651013,
44,66122.0,17.0,MORTGAGE,22.691109988278658,704,0,0,1,LP0937,32367,48,car,19.52822951651898,
53,40000.0,27.0,OWN,25.2451511563962,704,1,0,1,LP0938,10947,24,car,15.761598966022788,
38,48531.0,12.0,MORTGAGE,19.872403232042227,670,0,0,1,LP0939,7898,60,home_improvement,15.414372269961655,
44,64868.0,18.0,MORTGAGE,22.76512073572618,670,0,0,1,LP0940,17477,12,medical,16.448267604501503,
39,,1.0,OTHER,50.0,527,0,1,0,LP0941,8096,36,home_improvement,75.96613183462053,Low Credit Score
61,30226.0,3.0,OTHER,35.269784823371,465,3,0,0,LP0942,6534,24,debt_consolidation,60.71988067945798,Low Credit Score
20,78883.0,18.0,MORTGAGE,16.72971900910574,748,0,0,1,LP0943,18929,12,debt_consolidation,17.496898303078982,
45,,0.0,RENT,39.04689527872475,650,2,1,0,LP0944,7187,12,home_improvement,59.742550167319536,Delinquencies
31,55645.0,18.0,MORTGAGE,13.5745014591643,748,0,0,1,LP0945,16710,48,car,6.829420740814828,
33,,3.0,RENT,31.444533656616663,575,5,1,0,LP0946,7169,24,debt_consolidation,70.55140810625569,Low Credit Score
32,97988.0,11.0,MORTGAGE,25.890187535265493,764,0,0,1,LP0947,31726,60,debt_consolidation,19.439494094668575,
43,,2.0,RENT,29.574780310419527,508,3,0,0,LP0948,6959,24,home_improvement,60.99512755132863,Low Credit Score
44,85032.0,9.0,MORTGAGE,18.509303531899267,767,0,0,1,LP0949,21833,24,home_improvement,17.326719969789384,
21,48920.0,25.0,OWN,21.71938312257319,780,1,0,1,LP0950,15809,12,medical,9.22822052475933,
44,25141.0,,RENT,31.97378764338073,471,3,1,0,LP0951,5210,48,home_improvement,65.24107168287895,Low Credit Score
44,48265.0,4.0,MORTGAGE,15.802607299080945,814,0,0,1,LP0952,20698,48,home_improvement,11.409006197471191,
53,40374.0,1.0,RENT,41.79314084745753,497,3,0,0,LP0953,9551,24,debt_consolidation,73.18226616459616,Low Credit Score
25,56151.0,18.0,MORTGAGE,18.710077061276163,686,0,0,1,LP0954,23183,24,debt_consolidation,8.557041458112039,
47,,1.0,RENT,25.0,650,3,0,0,LP0955,5532,36,debt_consolidation,95.87313811112344,Delinquencies
40,38941.0,0.0,OTHER,38.5459047846817,640,4,2,0,LP0956,12468,12,car,69.24250587668853,Delinquencies
36,42450.0,29.0,MORTGAGE,20.318332858404407,776,0,0,1,LP0957,10633,60,debt_consolidation,8.948691045765306,
